"","temp","nr","stability","S","CA","CS","CB","N"
"2220",306.277516778523,0.0229865771812081,"bare",0,0.14,0,116.58,1.15
"2221",306.339932885906,0.0229865771812081,"bare",0,0.14,0,115.86,1.15
"2222",306.402348993289,0.0229865771812081,"bare",0,0.14,0,115.14,1.15
"2223",306.464765100671,0.0229865771812081,"bare",0,0.14,0,114.43,1.15
"2224",306.527181208054,0.0229865771812081,"bare",0,0.14,0,113.72,1.15
"2225",306.589597315436,0.0229865771812081,"bare",0,0.14,0,113.02,1.15
"2226",306.652013422819,0.0229865771812081,"bare",0,0.14,0,112.32,1.15
"2227",306.714429530201,0.0229865771812081,"bare",0,0.14,0,111.63,1.15
"2228",306.776845637584,0.0229865771812081,"bare",0,0.14,0,110.94,1.15
"2229",306.839261744966,0.0229865771812081,"bare",0,0.14,0,110.25,1.15
"2230",306.901677852349,0.0229865771812081,"bare",0,0.14,0,109.57,1.15
"2231",306.964093959732,0.0229865771812081,"bare",0,0.14,0,108.89,1.15
"2232",307.026510067114,0.0229865771812081,"bare",0,0.14,0,108.21,1.15
"2233",307.088926174497,0.0229865771812081,"bare",0,0.14,0,107.54,1.15
"2234",307.151342281879,0.0229865771812081,"bare",0,0.14,0,106.87,1.15
"2235",307.213758389262,0.0229865771812081,"bare",0,0.14,0,106.21,1.15
"2236",307.276174496644,0.0229865771812081,"bare",0,0.14,0,105.55,1.15
"2237",307.338590604027,0.0229865771812081,"bare",0,0.14,0,104.9,1.15
"2238",307.401006711409,0.0229865771812081,"bare",0,0.14,0,104.24,1.15
"2239",307.463422818792,0.0229865771812081,"bare",0,0.14,0,103.6,1.15
"2240",307.525838926174,0.0229865771812081,"bare",0,0.14,0,102.95,1.15
"2241",307.588255033557,0.0229865771812081,"bare",0,0.14,0,102.31,1.15
"2242",307.65067114094,0.0229865771812081,"bare",0,0.14,0,101.67,1.15
"2243",307.713087248322,0.0229865771812081,"bare",0,0.14,0,101.04,1.15
"2244",307.775503355705,0.0229865771812081,"bare",0,0.14,0,100.41,1.15
"2245",307.837919463087,0.0229865771812081,"bare",0,0.14,0,99.79,1.15
"2246",307.90033557047,0.0229865771812081,"bare",0,0.14,0,99.17,1.15
"2247",307.962751677852,0.0229865771812081,"bare",0,0.13,0,98.55,1.15
"2248",308.025167785235,0.0229865771812081,"bare",0,0.13,0,97.93,1.15
"2249",308.087583892617,0.0229865771812081,"bare",0,0.13,0,97.32,1.15
"2250",308.15,0.0229865771812081,"bare",0,0.13,0,96.71,1.15
"2251",298.85,0.0235570469798658,"seagrass",1025.05,0.89,8.46,13877.93,0.01
"2252",298.912416107383,0.0235570469798658,"seagrass",1025.05,0.88,8.46,13808.71,0.01
"2253",298.974832214765,0.0235570469798658,"seagrass",1025.05,0.88,8.46,13739.86,0.01
"2254",299.037248322148,0.0235570469798658,"seagrass",1025.06,0.88,8.46,13671.37,0.01
"2255",299.09966442953,0.0235570469798658,"seagrass",1025.06,0.88,8.46,13603.24,0.01
"2256",299.162080536913,0.0235570469798658,"seagrass",1025.06,0.88,8.46,13535.47,0.01
"2257",299.224496644295,0.0235570469798658,"seagrass",1025.05,0.88,8.46,13468.06,0.01
"2258",299.286912751678,0.0235570469798658,"seagrass",1025.05,0.88,8.46,13401,0.01
"2259",299.34932885906,0.0235570469798658,"seagrass",1025.05,0.88,8.46,13334.29,0.01
"2260",299.411744966443,0.0235570469798658,"seagrass",1025.05,0.88,8.46,13267.93,0.01
"2261",299.474161073826,0.0235570469798658,"seagrass",1025.05,0.87,8.46,13201.92,0.01
"2262",299.536577181208,0.0235570469798658,"seagrass",1025.05,0.87,8.46,13136.26,0.01
"2263",299.598993288591,0.0235570469798658,"seagrass",1025.04,0.87,8.46,13070.94,0.01
"2264",299.661409395973,0.0235570469798658,"seagrass",1025.04,0.87,8.46,13005.96,0.01
"2265",299.723825503356,0.0235570469798658,"seagrass",1025.04,0.87,8.46,12941.32,0.01
"2266",299.786241610738,0.0235570469798658,"seagrass",1025.03,0.87,8.46,12877.02,0.01
"2267",299.848657718121,0.0235570469798658,"seagrass",1025.03,0.87,8.46,12813.06,0.01
"2268",299.911073825503,0.0235570469798658,"seagrass",1025.02,0.87,8.46,12749.43,0.01
"2269",299.973489932886,0.0235570469798658,"seagrass",1025.02,0.87,8.46,12686.13,0.01
"2270",300.035906040268,0.0235570469798658,"seagrass",1025.01,0.86,8.46,12623.16,0.01
"2271",300.098322147651,0.0235570469798658,"seagrass",1025,0.86,8.46,12560.52,0.01
"2272",300.160738255034,0.0235570469798658,"seagrass",1025,0.86,8.46,12498.21,0.01
"2273",300.223154362416,0.0235570469798658,"seagrass",1024.99,0.86,8.46,12436.22,0.01
"2274",300.285570469799,0.0235570469798658,"seagrass",1024.98,0.86,8.46,12374.55,0.01
"2275",300.347986577181,0.0235570469798658,"seagrass",1024.97,0.86,8.46,12313.2,0.01
"2276",300.410402684564,0.0235570469798658,"seagrass",1024.96,0.86,8.46,12252.18,0.01
"2277",300.472818791946,0.0235570469798658,"seagrass",1024.95,0.86,8.45,12191.47,0.01
"2278",300.535234899329,0.0235570469798658,"seagrass",1024.94,0.86,8.45,12131.07,0.01
"2279",300.597651006711,0.0235570469798658,"seagrass",1024.93,0.85,8.45,12070.99,0.01
"2280",300.660067114094,0.0235570469798658,"seagrass",1024.91,0.85,8.45,12011.21,0.01
"2281",300.722483221477,0.0235570469798658,"seagrass",1024.9,0.85,8.45,11951.75,0.01
"2282",300.784899328859,0.0235570469798658,"seagrass",1024.89,0.85,8.45,11892.6,0.01
"2283",300.847315436242,0.0235570469798658,"seagrass",1024.87,0.85,8.45,11833.74,0.01
"2284",300.909731543624,0.0235570469798658,"seagrass",1024.86,0.85,8.45,11775.2,0.01
"2285",300.972147651007,0.0235570469798658,"seagrass",1024.84,0.85,8.45,11716.95,0.01
"2286",301.034563758389,0.0235570469798658,"seagrass",1024.83,0.85,8.45,11659.01,0.01
"2287",301.096979865772,0.0235570469798658,"seagrass",1024.81,0.85,8.45,11601.36,0.01
"2288",301.159395973154,0.0235570469798658,"seagrass",1024.79,0.84,8.45,11544.01,0.01
"2289",301.221812080537,0.0235570469798658,"seagrass",1024.77,0.84,8.45,11486.95,0.01
"2290",301.284228187919,0.0235570469798658,"seagrass",1024.75,0.84,8.45,11430.19,0.01
"2291",301.346644295302,0.0235570469798658,"seagrass",1024.73,0.84,8.45,11373.71,0.01
"2292",301.409060402685,0.0235570469798658,"seagrass",1024.71,0.84,8.45,11317.52,0.01
"2293",301.471476510067,0.0235570469798658,"seagrass",1024.68,0.84,8.45,11261.63,0.01
"2294",301.53389261745,0.0235570469798658,"seagrass",1024.66,0.84,8.45,11206.01,0.01
"2295",301.596308724832,0.0235570469798658,"seagrass",1024.63,0.84,8.45,11150.68,0.01
"2296",301.658724832215,0.0235570469798658,"seagrass",1024.61,0.84,8.45,11095.63,0.01
"2297",301.721140939597,0.0235570469798658,"seagrass",1024.58,0.83,8.45,11040.86,0.01
"2298",301.78355704698,0.0235570469798658,"seagrass",1024.55,0.83,8.45,10986.36,0.01
"2299",301.845973154362,0.0235570469798658,"seagrass",1024.52,0.83,8.45,10932.15,0.01
"2300",301.908389261745,0.0235570469798658,"seagrass",1024.49,0.83,8.45,10878.2,0.01
"2301",301.970805369128,0.0235570469798658,"seagrass",1024.46,0.83,8.45,10824.53,0.01
"2302",302.03322147651,0.0235570469798658,"seagrass",1024.42,0.83,8.45,10771.12,0.01
"2303",302.095637583893,0.0235570469798658,"seagrass",1024.39,0.83,8.45,10717.99,0.01
"2304",302.158053691275,0.0235570469798658,"seagrass",1024.35,0.83,8.45,10665.12,0.01
"2305",302.220469798658,0.0235570469798658,"seagrass",1024.31,0.83,8.45,10612.51,0.01
"2306",302.28288590604,0.0235570469798658,"seagrass",1024.27,0.82,8.45,10560.16,0.01
"2307",302.345302013423,0.0235570469798658,"seagrass",1024.23,0.82,8.45,10508.08,0.01
"2308",302.407718120805,0.0235570469798658,"seagrass",1024.18,0.82,8.44,10456.25,0.01
"2309",302.470134228188,0.0235570469798658,"seagrass",1024.14,0.82,8.44,10404.68,0.01
"2310",302.53255033557,0.0235570469798658,"seagrass",1024.09,0.82,8.44,10353.36,0.01
"2311",302.594966442953,0.0235570469798658,"seagrass",1024.04,0.82,8.44,10302.29,0.01
"2312",302.657382550336,0.0235570469798658,"seagrass",1023.99,0.82,8.44,10251.47,0.01
"2313",302.719798657718,0.0235570469798658,"seagrass",1023.93,0.82,8.44,10200.9,0.01
"2314",302.782214765101,0.0235570469798658,"seagrass",1023.88,0.81,8.44,10150.57,0.01
"2315",302.844630872483,0.0235570469798658,"seagrass",1023.82,0.81,8.44,10100.49,0.01
"2316",302.907046979866,0.0235570469798658,"seagrass",1023.75,0.81,8.44,10050.64,0.01
"2317",302.969463087248,0.0235570469798658,"seagrass",1023.69,0.81,8.44,10001.04,0.01
"2318",303.031879194631,0.0235570469798658,"seagrass",1023.62,0.81,8.44,9951.66,0.01
"2319",303.094295302013,0.0235570469798658,"seagrass",1023.55,0.81,8.44,9902.52,0.01
"2320",303.156711409396,0.0235570469798658,"seagrass",1023.47,0.81,8.44,9853.61,0.01
"2321",303.219127516779,0.0235570469798658,"seagrass",1023.39,0.81,8.44,9804.92,0.01
"2322",303.281543624161,0.0235570469798658,"seagrass",1023.31,0.81,8.44,9756.46,0.01
"2323",303.343959731544,0.0235570469798658,"seagrass",1023.22,0.8,8.43,9708.22,0.01
"2324",303.406375838926,0.0235570469798658,"seagrass",1023.13,0.8,8.43,9660.2,0.01
"2325",303.468791946309,0.0235570469798658,"seagrass",1023.04,0.8,8.43,9612.39,0.01
"2326",303.531208053691,0.0235570469798658,"seagrass",1022.93,0.8,8.43,9564.79,0.01
"2327",303.593624161074,0.0235570469798658,"seagrass",1022.83,0.8,8.43,9517.4,0.01
"2328",303.656040268456,0.0235570469798658,"seagrass",1022.72,0.8,8.43,9470.21,0.01
"2329",303.718456375839,0.0235570469798658,"seagrass",1022.6,0.8,8.43,9423.22,0.01
"2330",303.780872483221,0.0235570469798658,"seagrass",1022.47,0.8,8.43,9376.42,0.01
"2331",303.843288590604,0.0235570469798658,"bistable",1022.34,0.79,8.43,9329.81,0.01
"2332",303.905704697987,0.0235570469798658,"bistable",1022.2,0.79,8.43,9283.39,0.01
"2333",303.968120805369,0.0235570469798658,"bistable",1022.05,0.79,8.42,9237.15,0.01
"2334",304.030536912752,0.0235570469798658,"bistable",1021.89,0.79,8.42,9191.07,0.01
"2335",304.092953020134,0.0235570469798658,"bistable",1021.73,0.79,8.42,9145.17,0.01
"2336",304.155369127517,0.0235570469798658,"bistable",1021.55,0.79,8.42,9099.42,0.01
"2337",304.217785234899,0.0235570469798658,"bistable",1021.36,0.79,8.42,9053.82,0.01
"2338",304.280201342282,0.0235570469798658,"bistable",1021.15,0.79,8.42,9008.36,0.01
"2339",304.342617449664,0.0235570469798658,"bistable",1020.94,0.78,8.41,8963.04,0.01
"2340",304.405033557047,0.0235570469798658,"bistable",1020.7,0.78,8.41,8917.83,0.01
"2341",304.46744966443,0.0235570469798658,"bistable",1020.45,0.78,8.41,8872.74,0.02
"2342",304.529865771812,0.0235570469798658,"bistable",1020.18,0.78,8.41,8827.73,0.02
"2343",304.592281879195,0.0235570469798658,"bistable",1019.89,0.78,8.41,8782.81,0.02
"2344",304.654697986577,0.0235570469798658,"bistable",1019.58,0.78,8.4,8737.94,0.02
"2345",304.71711409396,0.0235570469798658,"bistable",1019.23,0.78,8.4,8693.11,0.02
"2346",304.779530201342,0.0235570469798658,"bistable",1018.86,0.78,8.4,8648.29,0.02
"2347",304.841946308725,0.0235570469798658,"bistable",1018.45,0.77,8.39,8603.46,0.02
"2348",304.904362416107,0.0235570469798658,"bistable",1018.01,0.77,8.39,8558.57,0.02
"2349",304.96677852349,0.0235570469798658,"bistable",1017.51,0.77,8.39,8513.6,0.02
"2350",305.029194630872,0.0235570469798658,"bistable",1016.97,0.77,8.38,8468.48,0.02
"2351",305.091610738255,0.0235570469798658,"bistable",1016.36,0.77,8.38,8423.16,0.02
"2352",305.154026845638,0.0235570469798658,"bistable",1015.68,0.77,8.37,8377.57,0.02
"2353",305.21644295302,0.0235570469798658,"bistable",1014.92,0.77,8.37,8331.6,0.02
"2354",305.278859060403,0.0235570469798658,"bistable",1014.05,0.77,8.36,8285.16,0.03
"2355",305.341275167785,0.0235570469798658,"bistable",1013.06,0.76,8.35,8238.09,0.03
"2356",305.403691275168,0.0235570469798658,"bistable",1011.92,0.76,8.34,8190.19,0.03
"2357",305.46610738255,0.0235570469798658,"bistable",1010.59,0.76,8.33,8141.21,0.03
"2358",305.528523489933,0.0235570469798658,"bistable",1009.02,0.76,8.32,8090.8,0.03
"2359",305.590939597315,0.0235570469798658,"bistable",1007.13,0.76,8.3,8038.48,0.04
"2360",305.653355704698,0.0235570469798658,"bistable",1004.83,0.76,8.29,7983.54,0.04
"2361",305.715771812081,0.0235570469798658,"bistable",1001.95,0.76,8.26,7924.94,0.05
"2362",305.778187919463,0.0235570469798658,"bistable",998.27,0.76,8.23,7861.05,0.05
"2363",305.840604026846,0.0235570469798658,"bistable",993.37,0.75,8.2,7789.14,0.06
"2364",305.903020134228,0.0235570469798658,"bistable",986.54,0.75,8.14,7704.37,0.07
"2365",305.965436241611,0.0235570469798658,"bistable",976.36,0.75,8.06,7597.04,0.09
"2366",306.027852348993,0.0235570469798658,"bistable",959.49,0.75,7.93,7444.55,0.11
"2367",306.090268456376,0.0235570469798658,"bistable",925.73,0.74,7.67,7177.74,0.17
"2368",306.152684563758,0.0235570469798658,"bistable",812.74,0.73,6.78,6372.16,0.35
"2369",306.215100671141,0.0235570469798658,"bare",0,0.14,0,117.3,1.15
"2370",306.277516778523,0.0235570469798658,"bare",0,0.14,0,116.58,1.15
"2371",306.339932885906,0.0235570469798658,"bare",0,0.14,0,115.86,1.15
"2372",306.402348993289,0.0235570469798658,"bare",0,0.14,0,115.14,1.15
"2373",306.464765100671,0.0235570469798658,"bare",0,0.14,0,114.43,1.15
"2374",306.527181208054,0.0235570469798658,"bare",0,0.14,0,113.72,1.15
"2375",306.589597315436,0.0235570469798658,"bare",0,0.14,0,113.02,1.15
"2376",306.652013422819,0.0235570469798658,"bare",0,0.14,0,112.32,1.15
"2377",306.714429530201,0.0235570469798658,"bare",0,0.14,0,111.63,1.15
"2378",306.776845637584,0.0235570469798658,"bare",0,0.14,0,110.94,1.15
"2379",306.839261744966,0.0235570469798658,"bare",0,0.14,0,110.25,1.15
"2380",306.901677852349,0.0235570469798658,"bare",0,0.14,0,109.57,1.15
"2381",306.964093959732,0.0235570469798658,"bare",0,0.14,0,108.89,1.15
"2382",307.026510067114,0.0235570469798658,"bare",0,0.14,0,108.21,1.15
"2383",307.088926174497,0.0235570469798658,"bare",0,0.14,0,107.54,1.15
"2384",307.151342281879,0.0235570469798658,"bare",0,0.14,0,106.87,1.15
"2385",307.213758389262,0.0235570469798658,"bare",0,0.14,0,106.21,1.15
"2386",307.276174496644,0.0235570469798658,"bare",0,0.14,0,105.55,1.15
"2387",307.338590604027,0.0235570469798658,"bare",0,0.14,0,104.9,1.15
"2388",307.401006711409,0.0235570469798658,"bare",0,0.14,0,104.24,1.15
"2389",307.463422818792,0.0235570469798658,"bare",0,0.14,0,103.6,1.15
"2390",307.525838926174,0.0235570469798658,"bare",0,0.14,0,102.95,1.15
"2391",307.588255033557,0.0235570469798658,"bare",0,0.14,0,102.31,1.15
"2392",307.65067114094,0.0235570469798658,"bare",0,0.14,0,101.67,1.15
"2393",307.713087248322,0.0235570469798658,"bare",0,0.14,0,101.04,1.15
"2394",307.775503355705,0.0235570469798658,"bare",0,0.14,0,100.41,1.15
"2395",307.837919463087,0.0235570469798658,"bare",0,0.14,0,99.79,1.15
"2396",307.90033557047,0.0235570469798658,"bare",0,0.14,0,99.17,1.15
"2397",307.962751677852,0.0235570469798658,"bare",0,0.13,0,98.55,1.15
"2398",308.025167785235,0.0235570469798658,"bare",0,0.13,0,97.93,1.15
"2399",308.087583892617,0.0235570469798658,"bare",0,0.13,0,97.32,1.15
"2400",308.15,0.0235570469798658,"bare",0,0.13,0,96.71,1.15
"2401",298.85,0.0241275167785235,"seagrass",1024.94,0.89,8.46,13876.56,0.01
"2402",298.912416107383,0.0241275167785235,"seagrass",1024.94,0.88,8.46,13807.35,0.01
"2403",298.974832214765,0.0241275167785235,"seagrass",1024.94,0.88,8.46,13738.51,0.01
"2404",299.037248322148,0.0241275167785235,"seagrass",1024.94,0.88,8.46,13670.03,0.01
"2405",299.09966442953,0.0241275167785235,"seagrass",1024.94,0.88,8.46,13601.9,0.01
"2406",299.162080536913,0.0241275167785235,"seagrass",1024.94,0.88,8.46,13534.14,0.01
"2407",299.224496644295,0.0241275167785235,"seagrass",1024.94,0.88,8.46,13466.73,0.01
"2408",299.286912751678,0.0241275167785235,"seagrass",1024.94,0.88,8.46,13399.68,0.01
"2409",299.34932885906,0.0241275167785235,"seagrass",1024.94,0.88,8.46,13332.97,0.01
"2410",299.411744966443,0.0241275167785235,"seagrass",1024.94,0.88,8.46,13266.62,0.01
"2411",299.474161073826,0.0241275167785235,"seagrass",1024.93,0.87,8.46,13200.62,0.01
"2412",299.536577181208,0.0241275167785235,"seagrass",1024.93,0.87,8.46,13134.96,0.01
"2413",299.598993288591,0.0241275167785235,"seagrass",1024.93,0.87,8.46,13069.64,0.01
"2414",299.661409395973,0.0241275167785235,"seagrass",1024.92,0.87,8.46,13004.67,0.01
"2415",299.723825503356,0.0241275167785235,"seagrass",1024.92,0.87,8.46,12940.04,0.01
"2416",299.786241610738,0.0241275167785235,"seagrass",1024.92,0.87,8.46,12875.74,0.01
"2417",299.848657718121,0.0241275167785235,"seagrass",1024.91,0.87,8.46,12811.78,0.01
"2418",299.911073825503,0.0241275167785235,"seagrass",1024.91,0.87,8.46,12748.15,0.01
"2419",299.973489932886,0.0241275167785235,"seagrass",1024.9,0.87,8.46,12684.86,0.01
"2420",300.035906040268,0.0241275167785235,"seagrass",1024.89,0.86,8.46,12621.9,0.01
"2421",300.098322147651,0.0241275167785235,"seagrass",1024.89,0.86,8.46,12559.26,0.01
"2422",300.160738255034,0.0241275167785235,"seagrass",1024.88,0.86,8.46,12496.95,0.01
"2423",300.223154362416,0.0241275167785235,"seagrass",1024.87,0.86,8.45,12434.96,0.01
"2424",300.285570469799,0.0241275167785235,"seagrass",1024.86,0.86,8.45,12373.3,0.01
"2425",300.347986577181,0.0241275167785235,"seagrass",1024.85,0.86,8.45,12311.96,0.01
"2426",300.410402684564,0.0241275167785235,"seagrass",1024.84,0.86,8.45,12250.93,0.01
"2427",300.472818791946,0.0241275167785235,"seagrass",1024.83,0.86,8.45,12190.23,0.01
"2428",300.535234899329,0.0241275167785235,"seagrass",1024.82,0.86,8.45,12129.83,0.01
"2429",300.597651006711,0.0241275167785235,"seagrass",1024.81,0.85,8.45,12069.75,0.01
"2430",300.660067114094,0.0241275167785235,"seagrass",1024.8,0.85,8.45,12009.98,0.01
"2431",300.722483221477,0.0241275167785235,"seagrass",1024.78,0.85,8.45,11950.52,0.01
"2432",300.784899328859,0.0241275167785235,"seagrass",1024.77,0.85,8.45,11891.37,0.01
"2433",300.847315436242,0.0241275167785235,"seagrass",1024.75,0.85,8.45,11832.52,0.01
"2434",300.909731543624,0.0241275167785235,"seagrass",1024.74,0.85,8.45,11773.97,0.01
"2435",300.972147651007,0.0241275167785235,"seagrass",1024.72,0.85,8.45,11715.73,0.01
"2436",301.034563758389,0.0241275167785235,"seagrass",1024.7,0.85,8.45,11657.79,0.01
"2437",301.096979865772,0.0241275167785235,"seagrass",1024.69,0.85,8.45,11600.14,0.01
"2438",301.159395973154,0.0241275167785235,"seagrass",1024.67,0.84,8.45,11542.79,0.01
"2439",301.221812080537,0.0241275167785235,"seagrass",1024.65,0.84,8.45,11485.73,0.01
"2440",301.284228187919,0.0241275167785235,"seagrass",1024.63,0.84,8.45,11428.97,0.01
"2441",301.346644295302,0.0241275167785235,"seagrass",1024.6,0.84,8.45,11372.49,0.01
"2442",301.409060402685,0.0241275167785235,"seagrass",1024.58,0.84,8.45,11316.31,0.01
"2443",301.471476510067,0.0241275167785235,"seagrass",1024.56,0.84,8.45,11260.41,0.01
"2444",301.53389261745,0.0241275167785235,"seagrass",1024.53,0.84,8.45,11204.79,0.01
"2445",301.596308724832,0.0241275167785235,"seagrass",1024.51,0.84,8.45,11149.46,0.01
"2446",301.658724832215,0.0241275167785235,"seagrass",1024.48,0.84,8.45,11094.41,0.01
"2447",301.721140939597,0.0241275167785235,"seagrass",1024.45,0.83,8.45,11039.64,0.01
"2448",301.78355704698,0.0241275167785235,"seagrass",1024.42,0.83,8.45,10985.14,0.01
"2449",301.845973154362,0.0241275167785235,"seagrass",1024.39,0.83,8.45,10930.92,0.01
"2450",301.908389261745,0.0241275167785235,"seagrass",1024.36,0.83,8.45,10876.98,0.01
"2451",301.970805369128,0.0241275167785235,"seagrass",1024.33,0.83,8.45,10823.3,0.01
"2452",302.03322147651,0.0241275167785235,"seagrass",1024.29,0.83,8.45,10769.89,0.01
"2453",302.095637583893,0.0241275167785235,"seagrass",1024.25,0.83,8.45,10716.76,0.01
"2454",302.158053691275,0.0241275167785235,"seagrass",1024.22,0.83,8.45,10663.88,0.01
"2455",302.220469798658,0.0241275167785235,"seagrass",1024.18,0.83,8.45,10611.27,0.01
"2456",302.28288590604,0.0241275167785235,"seagrass",1024.14,0.82,8.44,10558.92,0.01
"2457",302.345302013423,0.0241275167785235,"seagrass",1024.09,0.82,8.44,10506.83,0.01
"2458",302.407718120805,0.0241275167785235,"seagrass",1024.05,0.82,8.44,10455,0.01
"2459",302.470134228188,0.0241275167785235,"seagrass",1024,0.82,8.44,10403.43,0.01
"2460",302.53255033557,0.0241275167785235,"seagrass",1023.95,0.82,8.44,10352.1,0.01
"2461",302.594966442953,0.0241275167785235,"seagrass",1023.9,0.82,8.44,10301.03,0.01
"2462",302.657382550336,0.0241275167785235,"seagrass",1023.85,0.82,8.44,10250.2,0.01
"2463",302.719798657718,0.0241275167785235,"seagrass",1023.79,0.82,8.44,10199.63,0.01
"2464",302.782214765101,0.0241275167785235,"seagrass",1023.73,0.81,8.44,10149.29,0.01
"2465",302.844630872483,0.0241275167785235,"seagrass",1023.67,0.81,8.44,10099.2,0.01
"2466",302.907046979866,0.0241275167785235,"seagrass",1023.6,0.81,8.44,10049.35,0.01
"2467",302.969463087248,0.0241275167785235,"seagrass",1023.54,0.81,8.44,9999.73,0.01
